Sid;Datum;Lon;Lat;Temp
6380;10/05/2024;5.76;50.91;18.55
6380;11/05/2024;5.76;50.91;22.95
6380;12/05/2024;5.76;50.91;13.25
6380;13/05/2024;5.76;50.91;17.05
6380;14/05/2024;5.76;50.91;22.45
6380;15/05/2024;5.76;50.91;19.55
6380;16/05/2024;5.76;50.91;16.75
6380;17/05/2024;5.76;50.91;14.15
6380;18/05/2024;5.76;50.91;14.05
6380;19/05/2024;5.76;50.91;21.95
6380;20/05/2024;5.76;50.91;24.45
6380;21/05/2024;5.76;50.91;20.55
6380;22/05/2024;5.76;50.91;20.45
6380;23/05/2024;5.76;50.91;23.35
6380;24/05/2024;5.76;50.91;24.45
6380;25/05/2024;5.76;50.91;26.95
6380;26/05/2024;5.76;50.91;18.45
6380;27/05/2024;5.76;50.91;26.85
6380;28/05/2024;5.76;50.91;24.85
6380;29/05/2024;5.76;50.91;23.95
6380;30/05/2024;5.76;50.91;24.35
6380;31/05/2024;5.76;50.91;17.05
6391;1/05/2024;6.2;51.5;16.75
6391;2/05/2024;6.2;51.5;16.45
6391;3/05/2024;6.2;51.5;17.75
6391;4/05/2024;6.2;51.5;21.45
6391;5/05/2024;6.2;51.5;24.65
6391;6/05/2024;6.2;51.5;24.85
6391;7/05/2024;6.2;51.5;25.85
6391;8/05/2024;6.2;51.5;27.55
6391;9/05/2024;6.2;51.5;14.25
6391;10/05/2024;6.2;51.5;18.25
6391;11/05/2024;6.2;51.5;23.55
6391;12/05/2024;6.2;51.5;14.15
6391;13/05/2024;6.2;51.5;22.75
6391;14/05/2024;6.2;51.5;24.15
6391;15/05/2024;6.2;51.5;21.25
6391;16/05/2024;6.2;51.5;17.15
6391;17/05/2024;6.2;51.5;15.65
6391;18/05/2024;6.2;51.5;15.25
6391;19/05/2024;6.2;51.5;24.05
6391;20/05/2024;6.2;51.5;23.85
6391;21/05/2024;6.2;51.5;24.15
6391;22/05/2024;6.2;51.5;21.75
6391;23/05/2024;6.2;51.5;20.65
6391;24/05/2024;6.2;51.5;25.35
6391;25/05/2024;6.2;51.5;27.75
6391;26/05/2024;6.2;51.5;27.35
6391;27/05/2024;6.2;51.5;28.05
6391;28/05/2024;6.2;51.5;29.85
6391;29/05/2024;6.2;51.5;25.25
6391;30/05/2024;6.2;51.5;23.75
6391;31/05/2024;6.2;51.5;19.65
6400;1/05/2024;2.65;51.09;13.95
6400;2/05/2024;2.65;51.09;12.35
6400;3/05/2024;2.65;51.09;14.65
6400;4/05/2024;2.65;51.09;17.05
6400;5/05/2024;2.65;51.09;19.65
6400;6/05/2024;2.65;51.09;22.55
6400;7/05/2024;2.65;51.09;24.35
6400;8/05/2024;2.65;51.09;15.65
6400;9/05/2024;2.65;51.09;11.75
6400;10/05/2024;2.65;51.09;17.95
6400;11/05/2024;2.65;51.09;14.15
6400;12/05/2024;2.65;51.09;12.35
6400;13/05/2024;2.65;51.09;11.75
6400;14/05/2024;2.65;51.09;11.75
6400;15/05/2024;2.65;51.09;12.35
6400;16/05/2024;2.65;51.09;12.05
6400;17/05/2024;2.65;51.09;11.45
6400;18/05/2024;2.65;51.09;10.35
6400;19/05/2024;2.65;51.09;15.15
6400;20/05/2024;2.65;51.09;18.35
6400;21/05/2024;2.65;51.09;17.85
6400;22/05/2024;2.65;51.09;13.85
6400;23/05/2024;2.65;51.09;21.55
6400;24/05/2024;2.65;51.09;15.05
6400;25/05/2024;2.65;51.09;26.45
6400;27/05/2024;2.65;51.09;21.45
6400;28/05/2024;2.65;51.09;17.75
6400;29/05/2024;2.65;51.09;21.45
6400;30/05/2024;2.65;51.09;23.15
6400;31/05/2024;2.65;51.09;16.75
6407;1/05/2024;2.89;51.2;13.95
6407;2/05/2024;2.89;51.2;11.85
6407;3/05/2024;2.89;51.2;14.05
6407;4/05/2024;2.89;51.2;16.25
6407;5/05/2024;2.89;51.2;18.75
6407;6/05/2024;2.89;51.2;22.65
6407;7/05/2024;2.89;51.2;21.85
6407;8/05/2024;2.89;51.2;13.95
6407;9/05/2024;2.89;51.2;12.25
6407;10/05/2024;2.89;51.2;17.25
6407;11/05/2024;2.89;51.2;14.65
6407;12/05/2024;2.89;51.2;11.65
6407;13/05/2024;2.89;51.2;11.65
6407;14/05/2024;2.89;51.2;12.05
6407;15/05/2024;2.89;51.2;12.45
6407;16/05/2024;2.89;51.2;11.25
6407;17/05/2024;2.89;51.2;11.45
6407;18/05/2024;2.89;51.2;10.15
6407;19/05/2024;2.89;51.2;14.45
6407;20/05/2024;2.89;51.2;16.95
6407;21/05/2024;2.89;51.2;16.65
6407;22/05/2024;2.89;51.2;14.15
6407;23/05/2024;2.89;51.2;20.15
6407;24/05/2024;2.89;51.2;14.95
6407;25/05/2024;2.89;51.2;24.15
6407;26/05/2024;2.89;51.2;26.65
6407;27/05/2024;2.89;51.2;21.25
6407;28/05/2024;2.89;51.2;18.15
6407;29/05/2024;2.89;51.2;19.65
6407;30/05/2024;2.89;51.2;21.55
6407;31/05/2024;2.89;51.2;15.35
6414;1/05/2024;3.12;50.9;14.95
6414;2/05/2024;3.12;50.9;15.15
6414;3/05/2024;3.12;50.9;16.75
6414;4/05/2024;3.12;50.9;20.85
6414;5/05/2024;3.12;50.9;24.65
6414;6/05/2024;3.12;50.9;25.45
6414;7/05/2024;3.12;50.9;26.75
6414;8/05/2024;3.12;50.9;19.45
6414;9/05/2024;3.12;50.9;14.85
6414;10/05/2024;3.12;50.9;18.25
6414;11/05/2024;3.12;50.9;21.65
6414;12/05/2024;3.12;50.9;13.45
6414;13/05/2024;3.12;50.9;12.15
6414;14/05/2024;3.12;50.9;17.25
6414;15/05/2024;3.12;50.9;14.25
6414;16/05/2024;3.12;50.9;14.15
6414;17/05/2024;3.12;50.9;14.55
6414;18/05/2024;3.12;50.9;11.15
6414;19/05/2024;3.12;50.9;19.05
6414;20/05/2024;3.12;50.9;20.95
6414;21/05/2024;3.12;50.9;23.05
6414;22/05/2024;3.12;50.9;17.15
6414;23/05/2024;3.12;50.9;23.15
6414;24/05/2024;3.12;50.9;19.15
6414;25/05/2024;3.12;50.9;27.45
6414;26/05/2024;3.12;50.9;27.25
6414;27/05/2024;3.12;50.9;26.55
6414;28/05/2024;3.12;50.9;21.45
6414;29/05/2024;3.12;50.9;22.45
6414;31/05/2024;3.12;50.9;17.65
6428;1/05/2024;3.67;50.94;15.25
6428;2/05/2024;3.67;50.94;14.05
6428;3/05/2024;3.67;50.94;16.65
6428;4/05/2024;3.67;50.94;20.15
6428;5/05/2024;3.67;50.94;23.75
6428;6/05/2024;3.67;50.94;24.65
6428;7/05/2024;3.67;50.94;25.65
6428;8/05/2024;3.67;50.94;20.65
6428;9/05/2024;3.67;50.94;15.85
6428;10/05/2024;3.67;50.94;17.45
6428;11/05/2024;3.67;50.94;22.35
6428;12/05/2024;3.67;50.94;12.65
6428;13/05/2024;3.67;50.94;12.65
6428;14/05/2024;3.67;50.94;20.95
6428;15/05/2024;3.67;50.94;14.05
6428;16/05/2024;3.67;50.94;13.95
6428;17/05/2024;3.67;50.94;14.15
6428;18/05/2024;3.67;50.94;10.85
6428;19/05/2024;3.67;50.94;19.25
6428;20/05/2024;3.67;50.94;21.65
6428;21/05/2024;3.67;50.94;23.85
6428;22/05/2024;3.67;50.94;18.75
6428;23/05/2024;3.67;50.94;22.15
6428;24/05/2024;3.67;50.94;20.85
6428;25/05/2024;3.67;50.94;25.85
6428;27/05/2024;3.67;50.94;26.25
6428;28/05/2024;3.67;50.94;21.35
6428;29/05/2024;3.67;50.94;24.25
6428;30/05/2024;3.67;50.94;23.25
6428;31/05/2024;3.67;50.94;17.25
6431;1/05/2024;3.8;51.18;15.75
6431;2/05/2024;3.8;51.18;14.55
6431;3/05/2024;3.8;51.18;16.55
6431;4/05/2024;3.8;51.18;21.05
6431;6/05/2024;3.8;51.18;25.85
6431;7/05/2024;3.8;51.18;27.25
6431;8/05/2024;3.8;51.18;19.35
6431;9/05/2024;3.8;51.18;15.55
6431;10/05/2024;3.8;51.18;19.15
6431;11/05/2024;3.8;51.18;24.45
6431;12/05/2024;3.8;51.18;13.25
6431;13/05/2024;3.8;51.18;13.45
6431;14/05/2024;3.8;51.18;24.15
6431;15/05/2024;3.8;51.18;14.85
6431;16/05/2024;3.8;51.18;13.85
6431;17/05/2024;3.8;51.18;13.95
6431;18/05/2024;3.8;51.18;11.25
6431;19/05/2024;3.8;51.18;19.55
6431;20/05/2024;3.8;51.18;22.05
6431;21/05/2024;3.8;51.18;23.55
6431;22/05/2024;3.8;51.18;20.05
6431;23/05/2024;3.8;51.18;23.75
6431;24/05/2024;3.8;51.18;21.35
6431;25/05/2024;3.8;51.18;28.35
6431;26/05/2024;3.8;51.18;26.95
6431;27/05/2024;3.8;51.18;28.65
6431;28/05/2024;3.8;51.18;26.25
6431;29/05/2024;3.8;51.18;25.75
6431;30/05/2024;3.8;51.18;24.25
6431;31/05/2024;3.8;51.18;17.25
6432;1/05/2024;3.83;50.57;14.75
6432;2/05/2024;3.83;50.57;14.75
6432;3/05/2024;3.83;50.57;16.25
6432;4/05/2024;3.83;50.57;20.25
6432;5/05/2024;3.83;50.57;24.15
6432;6/05/2024;3.83;50.57;24.75
6432;7/05/2024;3.83;50.57;25.35
6432;8/05/2024;3.83;50.57;21.35
6432;9/05/2024;3.83;50.57;14.65
6432;10/05/2024;3.83;50.57;18.25
6432;11/05/2024;3.83;50.57;23.15
6432;12/05/2024;3.83;50.57;12.15
6432;13/05/2024;3.83;50.57;12.85
6432;14/05/2024;3.83;50.57;20.05
6432;15/05/2024;3.83;50.57;20.35
6432;16/05/2024;3.83;50.57;15.15
6432;17/05/2024;3.83;50.57;14.45
6432;18/05/2024;3.83;50.57;11.35
6432;19/05/2024;3.83;50.57;20.25
6432;20/05/2024;3.83;50.57;21.05
6432;21/05/2024;3.83;50.57;22.05
6432;22/05/2024;3.83;50.57;18.85
6432;23/05/2024;3.83;50.57;22.45
6432;24/05/2024;3.83;50.57;23.15
6432;25/05/2024;3.83;50.57;26.75
6432;26/05/2024;3.83;50.57;24.25
6432;27/05/2024;3.83;50.57;25.45
6432;28/05/2024;3.83;50.57;22.05
6432;29/05/2024;3.83;50.57;22.45
6432;30/05/2024;3.83;50.57;22.35
6432;31/05/2024;3.83;50.57;17.85
6447;1/05/2024;4.36;50.8;14.75
6447;2/05/2024;4.36;50.8;14.05
6447;3/05/2024;4.36;50.8;16.95
6447;4/05/2024;4.36;50.8;20.35
6447;5/05/2024;4.36;50.8;24.05
6447;6/05/2024;4.36;50.8;24.45
6447;7/05/2024;4.36;50.8;26.45
6447;8/05/2024;4.36;50.8;22.05
6447;9/05/2024;4.36;50.8;14.95
6447;10/05/2024;4.36;50.8;18.05
6447;11/05/2024;4.36;50.8;23.35
6447;12/05/2024;4.36;50.8;11.35
6447;13/05/2024;4.36;50.8;13.85
6447;14/05/2024;4.36;50.8;22.15
6447;15/05/2024;4.36;50.8;21.05
6447;16/05/2024;4.36;50.8;15.35
6447;17/05/2024;4.36;50.8;14.35
6447;18/05/2024;4.36;50.8;11.25
6447;19/05/2024;4.36;50.8;19.85
6447;20/05/2024;4.36;50.8;21.45
6447;21/05/2024;4.36;50.8;22.45
6447;22/05/2024;4.36;50.8;20.15
6447;23/05/2024;4.36;50.8;22.85
6447;24/05/2024;4.36;50.8;23.85
6447;25/05/2024;4.36;50.8;26.95
6447;26/05/2024;4.36;50.8;24.55
6447;27/05/2024;4.36;50.8;26.65
6447;28/05/2024;4.36;50.8;23.95
6447;29/05/2024;4.36;50.8;24.25
6447;30/05/2024;4.36;50.8;24.65
6447;31/05/2024;4.36;50.8;17.35
6449;1/05/2024;4.44;50.45;13.95
6449;2/05/2024;4.44;50.45;14.55
6449;3/05/2024;4.44;50.45;15.65
6449;4/05/2024;4.44;50.45;18.95
6449;5/05/2024;4.44;50.45;23.45
6449;6/05/2024;4.44;50.45;23.55
6449;7/05/2024;4.44;50.45;25.25
6449;8/05/2024;4.44;50.45;21.45
6449;9/05/2024;4.44;50.45;14.15
6449;10/05/2024;4.44;50.45;16.65
6449;11/05/2024;4.44;50.45;22.25
6449;12/05/2024;4.44;50.45;10.35
6449;13/05/2024;4.44;50.45;12.95
6449;14/05/2024;4.44;50.45;21.45
6449;15/05/2024;4.44;50.45;20.05
6449;16/05/2024;4.44;50.45;15.35
6449;17/05/2024;4.44;50.45;14.95
6449;18/05/2024;4.44;50.45;11.05
6449;19/05/2024;4.44;50.45;19.35
6449;20/05/2024;4.44;50.45;20.95
6449;21/05/2024;4.44;50.45;21.25
6449;22/05/2024;4.44;50.45;19.45
6449;23/05/2024;4.44;50.45;22.05
6449;24/05/2024;4.44;50.45;23.85
6449;25/05/2024;4.44;50.45;26.75
6449;26/05/2024;4.44;50.45;23.75
6449;27/05/2024;4.44;50.45;25.45
6449;28/05/2024;4.44;50.45;20.15
6449;29/05/2024;4.44;50.45;23.35
6449;30/05/2024;4.44;50.45;23.15
6449;31/05/2024;4.44;50.45;16.85
6450;1/05/2024;4.46;51.19;15.75
6450;2/05/2024;4.46;51.19;15.35
6450;3/05/2024;4.46;51.19;17.65
6450;4/05/2024;4.46;51.19;21.45
6450;5/05/2024;4.46;51.19;24.15
6450;6/05/2024;4.46;51.19;24.65
6450;7/05/2024;4.46;51.19;26.75
6450;8/05/2024;4.46;51.19;21.35
6450;9/05/2024;4.46;51.19;16.05
6450;10/05/2024;4.46;51.19;18.15
6450;11/05/2024;4.46;51.19;22.35
6450;12/05/2024;4.46;51.19;12.85
6450;13/05/2024;4.46;51.19;18.75
6450;14/05/2024;4.46;51.19;23.45
6450;15/05/2024;4.46;51.19;19.15
6450;16/05/2024;4.46;51.19;16.05
6450;17/05/2024;4.46;51.19;14.55
6450;18/05/2024;4.46;51.19;12.65
6450;19/05/2024;4.46;51.19;20.85
6450;20/05/2024;4.46;51.19;22.75
6450;21/05/2024;4.46;51.19;23.65
6450;22/05/2024;4.46;51.19;20.75
6450;23/05/2024;4.46;51.19;22.45
6450;25/05/2024;4.46;51.19;27.15
6450;26/05/2024;4.46;51.19;25.35
6450;27/05/2024;4.46;51.19;27.85
6450;28/05/2024;4.46;51.19;26.35
6450;29/05/2024;4.46;51.19;24.85
6450;30/05/2024;4.46;51.19;23.45
6450;31/05/2024;4.46;51.19;17.35
6451;1/05/2024;4.53;50.9;14.65
6451;2/05/2024;4.53;50.9;14.55
6451;3/05/2024;4.53;50.9;16.85
6451;4/05/2024;4.53;50.9;19.65
6451;5/05/2024;4.53;50.9;23.35
6451;6/05/2024;4.53;50.9;24.75
6451;7/05/2024;4.53;50.9;25.55
6451;8/05/2024;4.53;50.9;21.95
6451;9/05/2024;4.53;50.9;14.85
6451;10/05/2024;4.53;50.9;17.15
6451;11/05/2024;4.53;50.9;22.25
6451;12/05/2024;4.53;50.9;11.85
6451;13/05/2024;4.53;50.9;14.95
6451;14/05/2024;4.53;50.9;22.55
6451;15/05/2024;4.53;50.9;20.35
6451;16/05/2024;4.53;50.9;15.65
6451;17/05/2024;4.53;50.9;14.25
6451;18/05/2024;4.53;50.9;11.85
6451;19/05/2024;4.53;50.9;19.95
6451;20/05/2024;4.53;50.9;20.35
6451;21/05/2024;4.53;50.9;22.65
6451;22/05/2024;4.53;50.9;20.35
6451;23/05/2024;4.53;50.9;21.95
6451;24/05/2024;4.53;50.9;22.95
6451;25/05/2024;4.53;50.9;26.15
6451;26/05/2024;4.53;50.9;25.35
6451;27/05/2024;4.53;50.9;26.75
6451;28/05/2024;4.53;50.9;24.25
6451;29/05/2024;4.53;50.9;24.85
6451;30/05/2024;4.53;50.9;22.45
6451;31/05/2024;4.53;50.9;17.85
6456;1/05/2024;4.65;50.23;13.45
6456;2/05/2024;4.65;50.23;12.65
6456;3/05/2024;4.65;50.23;15.55
6456;4/05/2024;4.65;50.23;18.45
6456;5/05/2024;4.65;50.23;23.35
6456;6/05/2024;4.65;50.23;22.55
6456;7/05/2024;4.65;50.23;24.85
6456;8/05/2024;4.65;50.23;21.15
6456;9/05/2024;4.65;50.23;13.55
6456;10/05/2024;4.65;50.23;16.15
6456;11/05/2024;4.65;50.23;22.35
6456;12/05/2024;4.65;50.23;9.65
6456;13/05/2024;4.65;50.23;12.05
6456;14/05/2024;4.65;50.23;19.15
6456;15/05/2024;4.65;50.23;17.25
6456;16/05/2024;4.65;50.23;14.15
6456;17/05/2024;4.65;50.23;13.35
6456;18/05/2024;4.65;50.23;11.75
6456;19/05/2024;4.65;50.23;19.15
6456;20/05/2024;4.65;50.23;20.25
6456;21/05/2024;4.65;50.23;20.85
6456;22/05/2024;4.65;50.23;19.35
6456;23/05/2024;4.65;50.23;20.05
6456;24/05/2024;4.65;50.23;23.15
6456;25/05/2024;4.65;50.23;27.65
6456;27/05/2024;4.65;50.23;24.85
6456;28/05/2024;4.65;50.23;18.25
6456;29/05/2024;4.65;50.23;22.85
6456;30/05/2024;4.65;50.23;23.35
6456;31/05/2024;4.65;50.23;16.55
6458;1/05/2024;4.76;50.75;14.75
6458;2/05/2024;4.76;50.75;14.45
6458;3/05/2024;4.76;50.75;16.15
6458;4/05/2024;4.76;50.75;19.65
6458;5/05/2024;4.76;50.75;22.65
6458;6/05/2024;4.76;50.75;23.05
6458;7/05/2024;4.76;50.75;25.65
6458;8/05/2024;4.76;50.75;22.45
6458;9/05/2024;4.76;50.75;14.15
6458;10/05/2024;4.76;50.75;16.65
6458;11/05/2024;4.76;50.75;21.75
6458;12/05/2024;4.76;50.75;11.35
6458;13/05/2024;4.76;50.75;14.65
6458;14/05/2024;4.76;50.75;21.25
6458;15/05/2024;4.76;50.75;21.55
6458;16/05/2024;4.76;50.75;14.85
6458;17/05/2024;4.76;50.75;14.05
6458;18/05/2024;4.76;50.75;11.85
6458;19/05/2024;4.76;50.75;19.95
6458;20/05/2024;4.76;50.75;20.45
6458;21/05/2024;4.76;50.75;21.95
6458;22/05/2024;4.76;50.75;20.25
6458;23/05/2024;4.76;50.75;21.55
6458;24/05/2024;4.76;50.75;24.45
6458;25/05/2024;4.76;50.75;26.35
6458;27/05/2024;4.76;50.75;26.85
6458;28/05/2024;4.76;50.75;24.35
6458;29/05/2024;4.76;50.75;24.45
6458;30/05/2024;4.76;50.75;24.15
6458;31/05/2024;4.76;50.75;17.25
6459;1/05/2024;4.69;50.58;14.55
6459;2/05/2024;4.69;50.58;13.35
6459;3/05/2024;4.69;50.58;15.55
6459;4/05/2024;4.69;50.58;18.55
6459;5/05/2024;4.69;50.58;22.45
6459;6/05/2024;4.69;50.58;23.65
6459;7/05/2024;4.69;50.58;25.55
6459;8/05/2024;4.69;50.58;21.65
6459;9/05/2024;4.69;50.58;13.05
6459;10/05/2024;4.69;50.58;16.95
6459;11/05/2024;4.69;50.58;22.35
6459;12/05/2024;4.69;50.58;10.85
6459;13/05/2024;4.69;50.58;13.25
6459;14/05/2024;4.69;50.58;20.75
6459;15/05/2024;4.69;50.58;19.65
6459;16/05/2024;4.69;50.58;14.65
6459;17/05/2024;4.69;50.58;13.85
6459;18/05/2024;4.69;50.58;10.55
6459;19/05/2024;4.69;50.58;19.05
6459;20/05/2024;4.69;50.58;20.55
6459;21/05/2024;4.69;50.58;22.35
6459;22/05/2024;4.69;50.58;19.55
6459;23/05/2024;4.69;50.58;22.45
6459;24/05/2024;4.69;50.58;22.65
6459;25/05/2024;4.69;50.58;27.05
6459;26/05/2024;4.69;50.58;22.35
6459;27/05/2024;4.69;50.58;25.95
6459;28/05/2024;4.69;50.58;22.05
6459;29/05/2024;4.69;50.58;23.95
6459;31/05/2024;4.69;50.58;16.95
6465;1/05/2024;5.06;51;14.65
6465;3/05/2024;5.06;51;17.35
6465;4/05/2024;5.06;51;20.15
6465;5/05/2024;5.06;51;24.35
6465;6/05/2024;5.06;51;24.75
6465;7/05/2024;5.06;51;25.65
6465;8/05/2024;5.06;51;23.75
6465;9/05/2024;5.06;51;16.95
6465;10/05/2024;5.06;51;18.75
6465;11/05/2024;5.06;51;21.65
6465;12/05/2024;5.06;51;12.15
6465;13/05/2024;5.06;51;16.45
6465;14/05/2024;5.06;51;23.35
6465;15/05/2024;5.06;51;21.35
6465;16/05/2024;5.06;51;15.75
6465;17/05/2024;5.06;51;15.05
6465;18/05/2024;5.06;51;15.15
6465;19/05/2024;5.06;51;21.95
6465;20/05/2024;5.06;51;22.85
6465;21/05/2024;5.06;51;23.15
6465;22/05/2024;5.06;51;21.35
6465;23/05/2024;5.06;51;22.55
6465;24/05/2024;5.06;51;24.25
6465;25/05/2024;5.06;51;27.95
6465;27/05/2024;5.06;51;28.05
6465;28/05/2024;5.06;51;26.45
6465;29/05/2024;5.06;51;26.15
6465;30/05/2024;5.06;51;24.05
6465;31/05/2024;5.06;51;16.75
6476;1/05/2024;5.4;50.04;11.55
6476;2/05/2024;5.4;50.04;11.35
6476;3/05/2024;5.4;50.04;15.55
6476;4/05/2024;5.4;50.04;18.75
6476;5/05/2024;5.4;50.04;21.65
6476;6/05/2024;5.4;50.04;19.95
6476;7/05/2024;5.4;50.04;22.15
6476;8/05/2024;5.4;50.04;23.05
6476;9/05/2024;5.4;50.04;12.95
6476;10/05/2024;5.4;50.04;14.25
6476;11/05/2024;5.4;50.04;18.15
6476;12/05/2024;5.4;50.04;8.15
6476;13/05/2024;5.4;50.04;10.75
6476;14/05/2024;5.4;50.04;18.15
6476;15/05/2024;5.4;50.04;16.05
6476;16/05/2024;5.4;50.04;11.95
6476;17/05/2024;5.4;50.04;12.75
6476;18/05/2024;5.4;50.04;12.95
6476;19/05/2024;5.4;50.04;18.45
6476;20/05/2024;5.4;50.04;18.25
6476;21/05/2024;5.4;50.04;18.15
6476;22/05/2024;5.4;50.04;15.25
6476;23/05/2024;5.4;50.04;18.55
6476;24/05/2024;5.4;50.04;20.85
6476;25/05/2024;5.4;50.04;23.45
6476;26/05/2024;5.4;50.04;21.45
6476;27/05/2024;5.4;50.04;23.55
6476;28/05/2024;5.4;50.04;16.55
6476;29/05/2024;5.4;50.04;20.85
6476;30/05/2024;5.4;50.04;20.85
6476;31/05/2024;5.4;50.04;15.65
6478;1/05/2024;5.46;50.65;15.05
6478;2/05/2024;5.46;50.65;12.85
6478;3/05/2024;5.46;50.65;16.05
6478;4/05/2024;5.46;50.65;18.75
6478;5/05/2024;5.46;50.65;22.25
6478;6/05/2024;5.46;50.65;23.45
6478;7/05/2024;5.46;50.65;25.35
6478;8/05/2024;5.46;50.65;23.55
6478;9/05/2024;5.46;50.65;15.35
6478;10/05/2024;5.46;50.65;16.75
6478;11/05/2024;5.46;50.65;21.65
6478;12/05/2024;5.46;50.65;11.85
6478;13/05/2024;5.46;50.65;13.75
6478;14/05/2024;5.46;50.65;20.75
6478;15/05/2024;5.46;50.65;19.95
6478;16/05/2024;5.46;50.65;14.85
6478;17/05/2024;5.46;50.65;13.15
6478;18/05/2024;5.46;50.65;11.35
6478;19/05/2024;5.46;50.65;19.95
6478;20/05/2024;5.46;50.65;22.45
6478;21/05/2024;5.46;50.65;21.85
6478;22/05/2024;5.46;50.65;18.75
6478;23/05/2024;5.46;50.65;22.55
6478;24/05/2024;5.46;50.65;22.95
6478;25/05/2024;5.46;50.65;27.05
6478;26/05/2024;5.46;50.65;26.35
6478;27/05/2024;5.46;50.65;26.65
6478;28/05/2024;5.46;50.65;22.85
6478;29/05/2024;5.46;50.65;25.45
6478;30/05/2024;5.46;50.65;24.55
6478;31/05/2024;5.46;50.65;16.35
6479;1/05/2024;5.46;51.17;16.55
6479;2/05/2024;5.46;51.17;16.25
6479;3/05/2024;5.46;51.17;18.55
6479;4/05/2024;5.46;51.17;21.15
6479;5/05/2024;5.46;51.17;23.95
6479;6/05/2024;5.46;51.17;24.15
6479;7/05/2024;5.46;51.17;26.35
6479;8/05/2024;5.46;51.17;27.15
6479;9/05/2024;5.46;51.17;17.85
6479;10/05/2024;5.46;51.17;17.05
6479;11/05/2024;5.46;51.17;22.65
6479;12/05/2024;5.46;51.17;13.85
6479;13/05/2024;5.46;51.17;19.75
6479;14/05/2024;5.46;51.17;23.75
6479;15/05/2024;5.46;51.17;20.85
6479;16/05/2024;5.46;51.17;17.35
6479;17/05/2024;5.46;51.17;16.45
6479;21/05/2024;5.46;51.17;24.35
6479;22/05/2024;5.46;51.17;20.15
6479;23/05/2024;5.46;51.17;24.55
6479;24/05/2024;5.46;51.17;23.95
6479;25/05/2024;5.46;51.17;27.45
6479;27/05/2024;5.46;51.17;28.35
6479;28/05/2024;5.46;51.17;27.65
6479;29/05/2024;5.46;51.17;25.65
6479;30/05/2024;5.46;51.17;23.85
6479;31/05/2024;5.46;51.17;17.25
6490;1/05/2024;5.91;50.48;12.65
6490;2/05/2024;5.91;50.48;11.85
6490;3/05/2024;5.91;50.48;15.25
6490;4/05/2024;5.91;50.48;19.45
6490;5/05/2024;5.91;50.48;22.55
6490;6/05/2024;5.91;50.48;21.55
6490;7/05/2024;5.91;50.48;23.45
6490;8/05/2024;5.91;50.48;22.65
6490;9/05/2024;5.91;50.48;11.05
6490;10/05/2024;5.91;50.48;15.65
6490;11/05/2024;5.91;50.48;19.75
6490;12/05/2024;5.91;50.48;10.15
6490;13/05/2024;5.91;50.48;11.85
6490;14/05/2024;5.91;50.48;19.25
6490;15/05/2024;5.91;50.48;15.55
6490;16/05/2024;5.91;50.48;12.25
6490;17/05/2024;5.91;50.48;10.75
6490;18/05/2024;5.91;50.48;12.35
6490;19/05/2024;5.91;50.48;19.05
6490;20/05/2024;5.91;50.48;20.25
6490;21/05/2024;5.91;50.48;17.55
6490;22/05/2024;5.91;50.48;16.55
6490;23/05/2024;5.91;50.48;20.55
6490;24/05/2024;5.91;50.48;20.35
6490;25/05/2024;5.91;50.48;24.85
6490;26/05/2024;5.91;50.48;23.05
6490;27/05/2024;5.91;50.48;25.45
6490;29/05/2024;5.91;50.48;21.45
6490;30/05/2024;5.91;50.48;22.35
6490;31/05/2024;5.91;50.48;14.75
6494;2/05/2024;6.07;50.51;10.35
6494;5/05/2024;6.07;50.51;22.95
6494;9/05/2024;6.07;50.51;8.45
6494;12/05/2024;6.07;50.51;9.45
6494;13/05/2024;6.07;50.51;12.25
6494;15/05/2024;6.07;50.51;13.75
6494;20/05/2024;6.07;50.51;19.15
6494;21/05/2024;6.07;50.51;15.85
6494;28/05/2024;6.07;50.51;14.05
6494;30/05/2024;6.07;50.51;22.15
6494;31/05/2024;6.07;50.51;13.65
6496;1/05/2024;6.18;50.48;11.65
6496;2/05/2024;6.18;50.48;10.75
6496;3/05/2024;6.18;50.48;14.55
6496;4/05/2024;6.18;50.48;17.25
6496;5/05/2024;6.18;50.48;22.75
6496;6/05/2024;6.18;50.48;21.05
6496;7/05/2024;6.18;50.48;22.85
6496;8/05/2024;6.18;50.48;22.65
6496;21/05/2024;6.18;50.48;13.65
6496;22/05/2024;6.18;50.48;16.05
6496;23/05/2024;6.18;50.48;19.25
6496;24/05/2024;6.18;50.48;21.35
6496;25/05/2024;6.18;50.48;24.25
6496;27/05/2024;6.18;50.48;24.35
6496;28/05/2024;6.18;50.48;14.85
6496;30/05/2024;6.18;50.48;22.25
6496;31/05/2024;6.18;50.48;14.15
6590;1/05/2024;6.22;49.62;12.75
6590;2/05/2024;6.22;49.62;14.65
6590;3/05/2024;6.22;49.62;18.45
6590;4/05/2024;6.22;49.62;21.25
6590;5/05/2024;6.22;49.62;23.95
6590;6/05/2024;6.22;49.62;23.05
6590;7/05/2024;6.22;49.62;24.55
6590;8/05/2024;6.22;49.62;24.55
6590;9/05/2024;6.22;49.62;13.75
6590;10/05/2024;6.22;49.62;16.85
6590;11/05/2024;6.22;49.62;20.85
6590;12/05/2024;6.22;49.62;11.95
6590;13/05/2024;6.22;49.62;15.85
6590;14/05/2024;6.22;49.62;20.85
